set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
30042-1,Mini Sub,Action/Adventure,Atlantis,,2010,,,36,1,/inventories/30042-1,/minifigs/inset-30042-1,"£2.49, $3.99","New: $5, Used: $2",3.8,9,"Lance Spears, Polybag",Normal,Polybag,[UK] Given away with The Daily Mirror October/November 2010 promotion in the UK. Also sold at Tesco.[US] Target exclusive.[DE] Part of a Birthday Club promotion at Vedes.
30050-1,Republic Attack Shuttle,Licensed,Star Wars,The Clone Wars,2010,,,54,0,/inventories/30050-1,,$3.49,"New: $7, Used: $5",4.3,4,"Polybag, Microscale, Cartoon",Normal,Polybag,[US] Sold at Target. Also available from TRU free with any LEGO Star Wars set purchase of $20+ during March 2011.
30060-0,Farm {Random Bag},Pre-school,Duplo,Farm,2010,,,4,0,/inventories/30060-0,,,"New: $3, Used: Not known",,,"Polybag, Farm",Random,Polybag,Might contain 30060-2 30060-3 30060-4 30060-5 30060-6 
30060-2,Farm - Farmer,Pre-school,Duplo,,2010,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Might be in 30060-0 
30060-3,Farm - Dog,Pre-school,Duplo,,2010,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Might be in 30060-0 
30060-4,Farm - Sheep,Pre-school,Duplo,,2010,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Might be in 30060-0 30063-0 
30060-5,Farm - Horse,Pre-school,Duplo,,2010,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Might be in 30060-0 30063-0 
30060-6,Farm - Cow,Pre-school,Duplo,,2010,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Might be in 30060-0 30063-0 
30061-1,Attack Wagon,Historical,Castle,Kingdoms,2010,,,36,1,/inventories/30061-1,/minifigs/inset-30061-1,,"New: $16, Used: $11",4.5,2,"Polybag, Cart",Normal,Polybag,[DE] In certain stores this set was given away free with a spend of €20 or more on any Kingdoms set.
30062-1,Target Practice,Historical,Castle,Kingdoms,2010,,,31,1,/inventories/30062-1,/minifigs/inset-30062-1,$3.99,"New: $11, Used: $7",4.4,5,"Polybag, Bbq",Normal,Polybag,[US] Target exclusive.
30070-1,Alien Space Ship,Licensed,Toy Story,,2010,,,29,1,/inventories/30070-1,/minifigs/inset-30070-1,"£2.29, $3.99","New: $8, Used: $4",3.6,10,"Alien, Polybag, Spaceship, Disney, Pixar",Normal,Polybag,"[UK] Tesco 'Kids Fruit' Promotion, £2.29 each with 3 tokens.[US] Sold at TRU during November 2010. Also given away in two separate TRU promotions: One in March 2011 with any LEGO Toy Story set purchase of $20+ and one in November 2010 with any LEGO Toy Story set purchase."
30071-1,Army Jeep,Licensed,Toy Story,,2010,,,37,1,/inventories/30071-1,/minifigs/inset-30071-1,$3.99,"New: $9, Used: $5",3.6,7,"Green Army Man, Polybag, Car, Disney, Pixar, Military, Jeep",Normal,Polybag,"[UK] TRU Promotion, free when spending £30+ on Toy Story LEGO.[US] Target exclusive."
30072-1,Woody's Camp Out,Licensed,Toy Story,,2010,,,18,1,/inventories/30072-1,/minifigs/inset-30072-1,,"New: $14, Used: $5",3.9,7,"Woody, Polybag, Disney, Snake, Camping, Pixar",Normal,Polybag,[UK] Given away free with The Daily Mirror July 2010 promotion.
30073-1,Buzz's Mini Ship,Licensed,Toy Story,,2010,,,23,1,/inventories/30073-1,/minifigs/inset-30073-1,,"New: $22, Used: $18",4.7,3,"Buzz Lightyear, Polybag, Spaceship, Disney, Pixar",Normal,Polybag,[UK] Given away free with The Daily Mirror July 2010 promotion.
40004-1,Heart,Miscellaneous,Seasonal,Valentine's Day,2010,,,26,0,/inventories/40004-1,,"£2.99, $4.99","New: $24, Used: $7",4.0,2,"Polybag, Valentine",Normal,Polybag,
40005-1,Bunny,Miscellaneous,Seasonal,Easter,2010,14 x 12 x 6 cm (5.5 x 4.7 x 2.4 in),,81,0,/inventories/40005-1,,"£4.99, $9.99","New: $14, Used: $15",2.5,2,"Rabbit, Easter",Normal,Box,
40008-1,Snowman Building Set,Miscellaneous,Seasonal,Christmas,2010,,,64,0,/inventories/40008-1,,"£2.99, $4.99","New: $7, Used: $4",,,"Polybag, Christmas, Snowman",Normal,Polybag,
40009-1,Holiday Building Set,Miscellaneous,Seasonal,Christmas,2010,,,85,0,/inventories/40009-1,,"£2.99, $4.99","New: $9, Used: $5",4.0,1review,"Polybag, Christmas, Vignette",Normal,Polybag,
40010-1,Father Christmas with Sledge Building Set,Miscellaneous,Seasonal,Christmas,2010,,,71,0,/inventories/40010-1,,"£2.99, $4.99","New: $13, Used: $8",3.0,1review,"Polybag, Christmas, Sled, Deer",Normal,Polybag,"Set named ""Santa with Sleigh Building Set"" in Canada and the USA."
40011-1,Thanksgiving Turkey,Miscellaneous,Seasonal,Thanksgiving,2010,,,52,0,/inventories/40011-1,,$4.99,"New: $13, Used: $3",5.0,1review,"Polybag, Thanksgiving, Turkey",Normal,Polybag,This set was only available from [email protected] in the US. It wasn't sold in other countries.Replacement for 10090-1 Replaced by 40033-1 
40012-1,Halloween Pumpkin,Miscellaneous,Seasonal,Halloween,2010,,,18,0,/inventories/40012-1,,"£1.99, $1.99","New: $4, Used: $1",2.5,2,"Polybag, Spooky, Halloween",Normal,Polybag,
40013-1,Halloween Ghost,Miscellaneous,Seasonal,Halloween,2010,,,18,0,/inventories/40013-1,,"£1.99, $1.99"," New: $4, Used: Not known",3.0,2,"Polybag, Spooky, Halloween, Ghost",Normal,Polybag,
40014-1,Halloween Bat,Miscellaneous,Seasonal,Halloween,2010,,,25,0,/inventories/40014-1,,"£1.99, $1.99","New: $4, Used: $0",3.0,2,"Polybag, Spooky, Halloween, Bat",Normal,Polybag,
55000-1,LEGO Universe Massively Multiplayer Online Game,Miscellaneous,Gear,Video Games/PC,2010,,,,0,,,"£14.99, $19.99","New: Not known, Used: Not known",5.0,3,,Gear,,
55001-1,Universe Rocket,Miscellaneous,Miscellaneous,LEGO Universe,2010,,,55,0,/inventories/55001-1,,"£7.99, $9.99","New: $14, Used: $6",4.0,1review,"Polybag, Rocket",Normal,Polybag,"[UK/US] Launch promotion for the LEGO Universe game. Given away as part of the October 2010 in-store ""Universe Rocket Mini-Build"". Each pack contained a card with a unique code to enable an in-game version of the rocket. Also given away with purchases of LEGO Universe on [email protected] Later this was available for general sale at LEGO brand stores."
66310-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2010,,,,0,,,,"New: Not known, Used: Not known",,,,Collection,,
66341-1,Star Wars Super Pack 3 in 1,Licensed,Star Wars,Product Collection,2010,,,342,0,,,,"New: $110, Used: $63",,,,Collection,,Contains 8014-1 8015-1 8091-1 
66342-1,City Super Pack 3 in 1,Modern day,City,Product Collection,2010,,,565,0,,,,"New: $76, Used: Not known",,,,Collection,,Contains 7213-1 7241-1 7942-1 
66344-1,Duplo Super Pack,Pre-school,Duplo,Product Collection,2010,,,33,0,,,,"New: Not known, Used: Not known",,,,Collection,,Contains 5643-1 5644-1 5645-1 5646-1 
66345-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2010,,,296,0,,,,"New: $61, Used: Not known",4.0,2,,Collection,,Contains 3177-1 7241-1 7634-1 7638-1 
66357-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2010,,,1053,0,,,,"New: $159, Used: $101",,,,Collection,,Contains 7208-1 7239-1 7241-1 7942-1 
66358-1,City Super Pack 3 in 1,Modern day,City,Product Collection,2010,,,510,0,,,,"New: $157, Used: Not known",,,,Collection,,Contains 7634-1 7635-1 7684-1 
66359-1,Super Pack 4 in 1,Technical,Technic,Product Collection,2010,,,804,0,,,,"New: $231, Used: $143",,,,Collection,Box,Contains 8049-1 8259-1 8260-1 8293-1 
66360-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2010,,,871,0,,,,"New: $129, Used: Not known",,,,Collection,Box,Contains 7207-1 7213-1 7241-1 7942-1 
66362-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2010,,,289,0,,,,"New: $53, Used: Not known",,,,Collection,,Contains 3177-1 3179-1 8401-1 8402-1 
66363-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2010,,,279,0,,,,"New: $51, Used: Not known",,,,Collection,,Contains 7235-1 7236-1 7245-1 7741-1 
66364-1,Star Wars Super Pack 3 in 1,Licensed,Star Wars,Product Collection,2010,,,308,0,,,,"New: $135, Used: $111",,,"Hoth, Tauntaun",Collection,,Contains 7749-1 8083-1 8084-1 
66365-1,Atlantis Super Pack 4 in 1,Action/Adventure,Atlantis,Product Collection,2010,,,691,0,,,,"New: $85, Used: Not known",,,Mech,Collection,Box,Contains 8057-1 8058-1 8059-1 8080-1 
66366-1,Star Wars Super Pack 3 in 1,Licensed,Star Wars,Product Collection,2010,,,531,0,,,,"New: $147, Used: Not known",,,"Hoth, Bigfig, Cave, Snowspeeder, Wampa",Collection,,Contains 7749-1 8083-1 8089-1 
66367-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2010,,,68,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'DUPLO 1 Farm'Contains 5649-1 
66368-1,Star Wars Super Pack 3 in 1,Licensed,Star Wars,Product Collection,2010,,,316,0,,,,"New: $144, Used: $81",,,Original Trilogy,Collection,,Contains 8083-1 8084-1 8092-1 
66373-1,Fun Favor Pack,Miscellaneous,Miscellaneous,Product Collection,2010,,,72,0,,,$19.99,"New: Not known, Used: Not known",,,,Collection,,Contains 7803-1 7808-1 
66374-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2010,,,1224,0,,,,"New: Not known, Used: Not known",,,,Collection,,Contains 7895-1 7896-1 7937-1 7939-1 
66384-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2010,,,71,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-pack DUPLO Alltoys'Contains 5506-1 
852514-1,City Police Handcuffs,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,$4.99,"New: Not known, Used: Not known",,,Police,Gear,,
852743-1,Angel Key Chain,Miscellaneous,Gear,Key Chains/Miscellaneous,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852769-1,Vintage Minifigure Collection Vol. 5,Miscellaneous,Miscellaneous,Minifigure collection,2010,20 x 12 x 3 cm (7.9 x 4.7 x 1.2 in),,20,5,/inventories/852769-1,/minifigs/inset-852769-1,"£11.99, $17.99","New: $26, Used: $20",3.8,4,"Female, Medical, Forestmen, Ninja",Extended,Box,See also 852331-1 
852771-1,Minifigure Ice Cube Tray,Miscellaneous,Gear,Housewares,2010,,0.07Kg (0.15 lb),,0,,,"£6.99, $7.99, 7.99€","New: Not known , Used: Not known",4.0,1review,,Gear,,
852774-1,Shark Warrior Key Chain,Miscellaneous,Gear,Key Chains/Atlantis,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",5.0,1review,,Gear,,
852775-1,Manta Warrior Key Chain,Miscellaneous,Gear,Key Chains/Atlantis,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,Tag,
852776-1,Diver Key Chain,Miscellaneous,Gear,Key Chains/Atlantis,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,Tag,
852777-1,Magnet Set,Miscellaneous,Gear,Magnets/Atlantis,2010,,,,3,,/minifigs/inset-852777-1,"£7.99, $14.99","New: Not known, Used: Not known",,,"Lance Spears, Manta Warrior, Shark Warrior",Gear,,"Set includes Lance Spears, Manta Warrior and Shark Warrior mini-figures."
852778-1,Water Gun,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,"£5.99, $9.99","New: Not known, Used: Not known",,,,Gear,,
852779-1,Harpoon Blaster,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,"£14.99, $19.99","New: Not known, Used: Not known",,,,Gear,,
852780-1,Sword,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,"£5.99, $9.99","New: Not known, Used: Not known",,,,Gear,,
852781-1,Shield,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,"£5.99, $9.99","New: Not known, Used: Not known",,,,Gear,,
852782-1,Trident,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,"£5.99, $9.99","New: Not known, Used: Not known",,,,Gear,,
852783-1,Fairy Key Chain,Miscellaneous,Gear,Key Chains/Miscellaneous,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852786-1,Rose,Miscellaneous,Gear,Seasonal,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",3.0,2,Valentine,Gear,,"[NA] Rereleased and given away with qualifying purchases on LEGO [email protected] on Mother's Day 2016, May 8th."
852810-1,Evolution of the Minifigure T-Shirt,Miscellaneous,Gear,Clothing,2010,,,,0,,,"£11.99, $17.99","New: Not known, Used: Not known",,,,Gear,,
852815-1,White Spaceman Key Chain,Miscellaneous,Gear,Key Chains/Space,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852820-1,Minifig Display Box,Miscellaneous,Gear,Storage,2010,,,,0,,,"£9.99, $14.99, 4.99€","New: Not known, Used: Not known ",4.7,3,Storage,Gear,,
852836-1,Admiral Ackbar,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852837-1,C-3PO,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852838-1,Wicket,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852839-1,Nute Gunray,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852840-1,Onaconda Farr,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",4.0,1review,,Gear,,"White Tag, Red Lettering"
852841-1,Princess Leia,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852842-1,Biker Scout,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852843-1,Star Wars Magnet Set,Miscellaneous,Gear,Magnets/Star Wars,2010,,,,3,,/minifigs/inset-852843-1,"£8.99, $14.99","New: Not known, Used: Not known",,,"Admiral Ackbar, C-3PO, Princess Leia, Droid",Gear,,"Set includes C-3PO, Princess Leia and Admiral Ackbar mini-figures."
852844-1,Star Wars Magnet Set,Miscellaneous,Gear,Magnets/Star Wars,2010,,,,3,,/minifigs/inset-852844-1,"£8.99, $14.99","New: Not known, Used: Not known",3.0,1review,"Nute Gunray, Onaconda Farr, Palpatine",Gear,Blister pack,"Set includes Onaconda Farr, Nute Gunray and Chancellor Palpatine mini-figures."
852845-1,Star Wars Magnet Set,Miscellaneous,Gear,Magnets/Star Wars,2010,,,,3,,/minifigs/inset-852845-1,"£8.99, $14.99","New: Not known, Used: Not known",5.0,2,"Han Solo, Paploo, Scout Trooper",Gear,,"Set includes Scout Trooper, Paploo and Han Solo mini-figures."
852847-1,Star Wars Yoda T-Shirt,Miscellaneous,Gear,Clothing,2010,,,,0,,,"£11.99, $17.99","New: Not known, Used: Not known",,,,Gear,,
852848-1,Woody Key Chain,Miscellaneous,Gear,Key Chains/Toy Story,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,"Disney, Pixar",Gear,,
852849-1,Buzz Lightyear Key Chain,Miscellaneous,Gear,Key Chains/Toy Story,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",5.0,1review,"Disney, Pixar",Gear,,
852850-1,Jessie Key Chain,Miscellaneous,Gear,Key Chains/Toy Story,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,"Disney, Pixar",Gear,,
852856-1,LEGO Club Max Key Chain,Miscellaneous,Gear,Key Chains/Miscellaneous,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",5.0,3,,Gear,,
852858-1,Foldable red shopping bag,Miscellaneous,Gear,Bags,2010,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Gear,,
852862-1,Firax Key Chain,Miscellaneous,Gear,Key Chains/Power Miners,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852863-1,Duke Key Chain,Miscellaneous,Gear,Key Chains/Power Miners,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",4.0,1review,,Gear,,
852889-1,LEGO Rock Band Promo Key Chain Minifig 1,Miscellaneous,Gear,Key Chains/Rock Band,2010,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
852890-1,LEGO Rock Band Promo Key Chain Minifig 2,Miscellaneous,Gear,Key Chains/Rock Band,2010,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
852906-1,3D Glasses Atlantis,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,,"New: Not known, Used: Not known",3.0,3,,Gear,,
852907-1,Portal Emperor Key Chain,Miscellaneous,Gear,Key Chains/Atlantis,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852911-1,Court Jester Key Chain,Miscellaneous,Gear,Key Chains/Castle,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852912-1,Princess Key Chain,Miscellaneous,Gear,Key Chains/Castle,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852914-1,Good Knight's Armour,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,£14.99,"New: Not known, Used: Not known",,,,Gear,,
852920-1,Dragon Armour,Miscellaneous,Gear,Role-play toys,2010,,,,0,,,£14.99,"New: Not known, Used: Not known",,,,Gear,,
852921-1,Battle Pack,Historical,Castle,Kingdoms,2010,,,36,5,/inventories/852921-1,/minifigs/inset-852921-1,"£8.99, $14.99","New: $39, Used: $20",4.0,3,Lion Knights,Extended,,
852922-1,Battle Pack,Historical,Castle,Kingdoms,2010,,,37,5,/inventories/852922-1,/minifigs/inset-852922-1,"£8.99, $14.99","New: $35, Used: $29",4.0,6,Dragon Knights,Extended,,
852939-1,Prince Dastan Key Chain,Miscellaneous,Gear,Key Chains/Prince of Persia,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852940-1,Princess Tamina Key Chain,Miscellaneous,Gear,Key Chains/Prince of Persia,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852941-1,Nizam Key Chain,Miscellaneous,Gear,Key Chains/Prince of Persia,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852942-1,Prince of Persia Magnet Set,Miscellaneous,Gear,Magnets/Prince of Persia,2010,,,,3,,/minifigs/inset-852942-1,"£9.99, $14.99","New: Not known, Used: Not known",,,"Dastan, Princess Tamina, Zolm",Gear,,"Set includes Dastan, Tamina and Hassanssin Leader mini-figures."
852944-1,Luke Skywalker,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852945-1,Kit Fisto,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852946-1,Star Wars R4-P44,Miscellaneous,Gear,Key Chains/Star Wars,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,"White Tag, Red Lettering"
852947-1,Star Wars Magnet Set,Miscellaneous,Gear,Magnets/Star Wars,2010,,,,3,,/minifigs/inset-852947-1,"£9.99, $14.99","New: Not known, Used: Not known",1.0,1review,"Barriss Offee, Captain Jag, Kit Fisto",Gear,,"Set includes Kit Fisto, Bariss Offee and Captain Jag mini-figures."
852948-1,Female Minifigure Magnet Set,Miscellaneous,Gear,Magnets/Minifigures,2010,,,,3,,/minifigs/inset-852948-1,"£9.99, $14.99","New: Not known, Used: Not known",5.0,1review,"Dyna-Mite, Female",Gear,,Set includes three assorted LEGO City female mini-figures each attached to a red brick magnet.
852949-1,Toy Story Magnet Set,Miscellaneous,Gear,Magnets/Toy Story,2010,,,,3,,/minifigs/inset-852949-1,"£9.99, $14.99","New: Not known, Used: Not known",,,"Alien, Buzz Lightyear, Woody, Disney, Pixar",Gear,,"Set includes Woody, Buzz Lightyear and Little Green Alien mini-figures."
852950-1,Alien Key Chain,Miscellaneous,Gear,Key Chains/Toy Story,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,"Disney, Pixar",Gear,,
852954-1,Harry Potter Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852955-1,Ron Weasley Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852956-1,Hermione Granger Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852957-1,Rebeus Hagrid Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852958-1,King Key Chain,Miscellaneous,Gear,Key Chains/Castle,2010,,0.01Kg (0.02 lb),,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852960-1,Football,Miscellaneous,Gear,Sports,2010,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,Tag,
852979-1,Albus Dumbledore Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",,,,Gear,,
852980-1,Severus Snape Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2010,,,,0,,,"£2.99, $4.99","New: Not known, Used: Not known",5.0,1review,,Gear,,
